x_pw,y_pw,z_pw,x_nw,y_nw,z_nw
-2442.218018,1590.581421,-178.6170044,0.773090839,-0.178319037,-0.608714223
-2445.03418,1599.192749,-206.8518829,0.826723039,-0.511173964,0.235011011
-2444.973633,1600.191284,-191.7962646,0.844164491,-0.425731331,-0.325789928
-2440.651611,1583.054565,-229.095871,0.893954158,0.157690793,0.419499308
-2444.096191,1596.276001,-216.883667,0.980242372,-0.157034636,0.120271035
-2433.477783,1558.891479,-230.828537,0.561346233,0.560826957,0.608575046
-2437.30835,1573.458618,-231.7715302,0.674277127,0.019900363,0.738210261
-2440.393066,1583.362183,-229.3423309,0.376184255,-0.092623986,0.921903551
-2430.138428,1547.244751,-219.7962189,0.490276337,0.808383465,0.325799286
-2431.787842,1554.207031,-228.0702515,0.560984075,0.560926795,0.608816803
-2429.032227,1544.597168,-214.8909912,0.490307003,0.808368385,0.325790823
-2413.383057,1549.278931,-196.988327,-0.200054958,0.929520071,-0.30979073
-2429.980469,1548.258423,-189.5571289,0.079196632,0.953115046,-0.292060912
-2398.918701,1556.882446,-186.815506,-0.249438524,0.869896889,-0.425511152
-2418.147705,1565.895508,-176.9551239,-0.060723681,0.21176897,-0.975431502
-2413.959961,1551.290161,-220.0908966,-0.245830357,0.857170761,0.452576786
-2397.80542,1552.999878,-212.29216,-0.301736861,0.891205907,0.338684052
-2416.019775,1558.473511,-228.2960968,-0.147166014,0.513368666,0.845455408
-2424.456787,1587.896973,-229.732132,0.060724102,-0.211769313,0.975431383
-2406.926514,1584.80896,-232.5430908,0.172197193,-0.302105665,0.937592804
-2402.708008,1570.098022,-231.8259277,-0.159822822,0.39639464,0.904061973
-2412.925537,1605.730347,-219.8717499,0.249440059,-0.869897544,0.425508946
-2429.221436,1604.51355,-209.6989288,0.322913647,-0.894290924,0.309790939
-2443.837646,1596.583618,-217.130127,0.572235644,-0.766319752,0.292062223
-2404.917725,1577.804077,-174.144165,-0.014060036,0.347451717,-0.937592447
-2428.644775,1602.502319,-186.5963593,0.245755836,-0.857192159,-0.452576756
-2414.038818,1609.613159,-194.3950958,0.216379672,-0.915682554,-0.338681936
-2426.584961,1595.31897,-178.3911743,0.147240207,-0.513346732,-0.845455706
-2409.135986,1592.515015,-174.8613281,0.074519783,-0.420854002,-0.90406239
-2455.591553,1634.80127,-145.3746185,0.961261988,0.275636196,6.80E-06
-2458.786133,1645.942749,-110.3310623,0.961258173,0.275649905,1.46E-06
-2460.175049,1650.786621,-112.2838974,0.961263001,0.275632948,-2.39E-06
-2461.460938,1655.270874,-126.3799057,0.96127075,0.275605828,1.37E-06
-2459.229492,1647.488647,-142.4948883,0.961267292,0.275617868,2.63E-05
-2449.894775,1614.935181,-136.6485901,0.961258411,0.275648743,2.05E-06
-2452.197998,1622.966675,-150.9385834,0.961261868,0.27563706,8.19E-06
-2453.089844,1626.076538,-101.6050415,0.961262226,0.2756356,5.78E-06
-2449.451416,1613.389038,-104.4847641,0.961258292,0.275649101,-8.65E-06
-2447.219971,1605.606812,-120.5997543,0.961257637,0.275651455,-3.77E-06
-2448.505859,1610.091187,-134.695755,0.961262703,0.275633872,-1.33E-06
-2456.483398,1637.911255,-96.04105377,0.961261809,0.27563706,8.19E-06
-2448.807129,1611.495728,-103.4808121,0.80211246,0.478366226,-0.357465208
-2446.475098,1604.217773,-130.2395935,0.420257568,0.906594157,0.038349006
-2446.178223,1603.536987,-119.776741,0.744071662,0.666981995,0.038631331
-2454.895508,1633.582886,-92.83074188,0.706139684,0.056066222,-0.705849349
-2450.606689,1619.835938,-97.34692383,0.512549102,0.584086478,-0.629393756
-2448.404541,1611.301392,-103.3311234,0.182394311,0.583172798,-0.791607141
-2459.102783,1648.256226,-98.78835297,0.800273538,-0.272464305,-0.534158707
-2456.125977,1639.083862,-93.62519073,0.705886602,0.055903722,-0.706115365
-2461.565186,1656.84375,-116.7400513,0.836741805,-0.546252966,-0.038353089
-2460.000244,1652.595581,-102.346405,0.800213695,-0.272541523,-0.534209013
-2459.686279,1649.435913,-143.4988403,0.933671415,0.019262521,0.357612342
-2461.674072,1657.578247,-127.202919,0.984419405,-0.171538875,-0.038638648
-2453.144775,1627.478882,-154.1489105,0.628519416,0.326644689,0.705879986
-2456.792725,1641.409302,-149.6327362,0.744149864,-0.223748714,0.629426301
-2459.447998,1649.813965,-143.6485291,0.463861465,-0.39783287,0.791556478
-2448.9375,1612.805298,-148.1912994,0.534267902,0.655147314,0.534172118
-2451.273438,1622.161499,-153.3544464,0.628207207,0.326648414,0.706156254
-2447.39917,1608.64978,-144.633255,0.534288764,0.655139625,0.534160674
-2429.978271,1607.152466,-127.8526001,-0.213288203,0.975670218,0.050753191
-2445.775635,1603.342651,-119.6270523,0.066701017,0.996625066,0.047847591
-2414.447998,1611.039551,-117.1649551,-0.274902701,0.958701193,-0.072942175
-2432.44751,1615.764282,-102.9552078,-0.153042823,0.533724606,-0.831694663
-2432.798584,1616.988647,-148.6709442,-0.184801668,0.644332826,0.74208051
-2415.925049,1616.19104,-142.3969879,-0.25107497,0.714526951,0.653002799
-2435.531982,1626.521362,-153.6531525,-0.053875469,0.188024685,0.980685532
-2443.550537,1654.485352,-144.0244293,0.153042793,-0.533724487,0.831694782
-2426.440674,1652.863647,-149.4441071,0.258626193,-0.603520334,0.754238486
-2422.431885,1638.88269,-154.2590027,-0.062737606,0.057817806,0.996353924
-2430.789795,1668.030273,-129.814682,0.274902791,-0.958701491,0.072937481
-2446.019775,1663.096802,-119.1270523,0.336146474,-0.940440953,-0.050757382
-2461.435791,1657.956543,-127.3526001,0.584878385,-0.809708357,-0.047850054
-2418.796875,1626.206421,-97.53553009,-0.100488111,0.648868382,-0.754235983
-2443.199463,1653.260742,-98.30871582,0.184725627,-0.644354701,-0.74208051
-2429.3125,1662.878784,-104.5826721,0.165719092,-0.739006042,-0.652998686
-2440.466064,1643.728149,-93.32649994,0.053949963,-0.188005134,-0.980685174
-2422.805908,1640.187134,-92.72064209,-0.022566088,-0.082277559,-0.996353984
-2357.085205,1351.735718,-121.5,0,0,1
-2388.369873,1412.46521,-121.5,0,0,1
-2375.552979,1416.140259,121.5,0,0,-1
-2369.9021,1348.060547,121.5,0,0,-1
-2418.55835,1507.465454,245.5307159,-0.961266041,-0.275622129,-1.34E-05
-2416.187256,1500.846069,234.7541962,-0.370436788,0.616529822,-0.694742739
-2410.750732,1480.236938,238.5141754,-0.961262405,-0.275635004,0
-2407.343018,1470.003418,245.530838,0.012549273,-0.719150066,-0.694741428
-2415.621582,1497.223755,238.5141754,-0.961260498,-0.27564165,0
-2409.842773,1480.370483,234.7543182,0.012537043,-0.719152153,-0.69473958
-2416.624268,1500.720703,273.8566895,-0.961262345,-0.275634974,0
-2419.157471,1511.205078,266.8399963,-0.370483875,0.616509378,0.694735765
-2418.55835,1507.465454,263.2019958,-0.961266041,-0.275622189,2.03E-05
-2418.720459,1511.330444,245.4087677,-0.370784581,0.616368592,-0.694700301
-2408.81665,1473.492188,266.8401184,-0.961265206,-0.27562511,-1.03E-05
-2410.313477,1480.362305,277.6166687,0.012529933,-0.719153106,0.694738746
-2411.753418,1483.734009,273.8566895,-0.961260915,-0.27564007,0
-2415.783447,1501.088745,277.6165466,-0.370444119,0.616526127,0.694742203
-2408.81665,1473.492188,249.1688843,-0.961265206,-0.27562511,1.56E-05
-2406.906006,1470.12854,266.9620972,0.012189787,-0.719195604,0.694700718
-2417.154053,1503.771484,249.1688843,-0.353901535,-0.721099973,0.595624566
-2415.302734,1497.315063,269.9184875,-0.353773594,-0.721119106,-0.595677316
-2416.835205,1503.862915,262.901947,-0.353903621,-0.721104085,-0.595618367
-2411.43457,1483.825317,242.4523926,-0.682152808,0.424066573,0.595680237
-2414.901123,1497.118042,242.4523926,-0.353762835,-0.721124291,0.595677495
-2409.583252,1477.369141,263.2019958,-0.682304919,0.423937976,-0.595597684
-2409.264404,1477.460571,249.4689331,-0.682309866,0.423940837,0.595590055
-2411.198486,1484.205444,269.9184875,-0.682156563,0.424071312,-0.595672727
-2360.779541,1485.550171,245.5307159,0.961262405,0.275634766,-2.00E-07
-2363.605469,1493.755859,234.7541962,0.370436788,-0.616529822,-0.694742739
-2369.041748,1514.364746,236.8640594,0.961260319,0.275642008,0
-2372.449463,1524.598511,245.5305939,-0.012206988,0.719200373,-0.694695532
-2363.716064,1495.791992,236.8640594,0.961262405,0.275635034,0
-2369.949463,1514.231323,234.7540741,-0.012533331,0.71914494,-0.694747031
-2363.168213,1493.881226,275.5068054,0.961262345,0.275634974,0
-2360.63501,1483.396606,266.8402405,0.37080282,-0.616369784,0.694689572
-2360.779297,1485.550171,264.8520813,0.961262405,0.275634766,2.46E-07
-2361.072021,1483.271362,245.4090118,0.37046954,-0.616514683,-0.694738805
-2371.430664,1522.695679,266.8401184,0.961251557,0.275672585,3.18E-05
-2369.479004,1514.23938,277.6166687,-0.012529907,0.719153047,0.694738746
-2368.493896,1512.453979,275.5068054,0.961262405,0.275635034,0
-2364.008789,1493.513184,277.6167908,0.370443314,-0.61651814,0.694749713
-2371.430664,1522.695679,247.5187531,0.961251616,0.275672644,-3.91E-05
-2372.886475,1524.473145,266.9618835,-0.012536466,0.719152212,0.694739461
-2371.100342,1520.341187,264.8520813,0.745370686,-0.36595276,-0.5572263
-2368.812744,1512.362427,239.2186127,0.74540633,-0.365916938,0.557202101
-2371.419189,1520.249634,247.8852539,0.745369732,-0.365951777,0.557228267
-2364.034912,1495.700562,273.1522522,0.438223749,0.705321491,-0.557208717
-2369.030518,1511.918823,273.1522522,0.745402336,-0.36591959,-0.557205677
-2361.747314,1487.722046,247.5187531,0.438242644,0.70531702,0.557199478
-2362.066162,1487.630493,264.4855957,0.438243717,0.705317378,-0.557198167
-2364.454834,1495.961426,239.2185822,0.438229769,0.705320239,0.557205558
-2388.789795,1520.158081,245.3518677,-0.194903687,0.679712176,-0.707109571
-2371.437256,1513.863892,234.5329132,-0.150095001,0.691768527,-0.70634824
-2399.960938,1505.684692,234.5186615,-0.194905981,0.679709375,-0.707111597
-2379.831299,1488.916992,234.5188751,0.194908082,-0.679716766,-0.707103968
-2362.289063,1482.736328,245.3523407,0.283181161,-0.651236951,-0.704058886
-2365.066162,1493.209961,234.5331421,0.239284024,-0.667182744,-0.705414951
-2385.803711,1509.744263,277.8519592,-0.194908589,0.679718554,0.70710212
-2374.202148,1524.28186,267.0185242,-0.104946747,0.702346146,0.704056859
-2402.947021,1516.098511,267.0185242,-0.194905192,0.679717422,0.707104146
-2373.787354,1524.400757,245.4086456,-0.104945652,0.702338815,-0.704064429
-2371.022461,1513.982788,234.5897064,-0.059623152,0.71233052,-0.699307024
-2393.989014,1484.857422,277.8522034,0.194906488,-0.679711163,0.707109809
-2376.845459,1478.503296,267.0190125,0.194903091,-0.679710031,0.707111716
-2365.465088,1493.036499,277.8379822,0.239067286,-0.66626209,0.706358016
-2371.006836,1513.928101,277.837738,-0.150429219,0.692651987,0.705410719
-2414.327393,1501.565308,277.837738,-0.239068925,0.666269541,0.706350386
-2405.590088,1470.319946,267.0190125,0.104945622,-0.702338636,0.704064548
-2408.7854,1480.673706,277.8379822,0.150426641,-0.692644775,0.705418408
-2417.503174,1511.865356,245.3518677,-0.283178121,0.651229978,-0.704066575
-2417.917969,1511.746582,266.9617615,-0.283181667,0.651238143,0.704057574
-2414.741943,1501.446411,277.7809448,-0.32700032,0.635661483,0.699289083
-2391.002686,1474.443726,245.3523407,0.194905788,-0.679719448,-0.707102001
-2408.355225,1480.737915,234.5331421,0.150097564,-0.691775739,-0.706340611
-2414.726318,1501.391724,234.5329132,-0.239282399,0.667175233,-0.70542264
-2361.874512,1482.855103,266.9622192,0.283178598,-0.65123111,0.704065263
-2365.050537,1493.155396,277.781189,0.326999605,-0.635653734,0.699296534
-2406.004883,1470.20105,245.4091339,0.10494677,-0.702346325,-0.704056621
-2408.769775,1480.619141,234.58992,0.059626695,-0.712337434,-0.699299634
-2401.647217,1509.553223,249.4689331,0.262222528,-0.658580124,0.705345035
-2386.423828,1513.918457,264.4855957,0.26222226,-0.658579469,-0.70534575
-2399.359131,1501.574585,271.2021179,0.262221694,-0.65858072,-0.705344796
-2384.57251,1507.462036,241.1687622,0.262221158,-0.65857935,0.705346167
-2378.145508,1485.048462,247.8852539,-0.126617417,0.697463155,0.705346167
-2395.656494,1488.661987,241.1687775,-0.126616254,0.697462499,0.705347061
-2393.368408,1480.683472,262.901947,-0.126617268,0.69746244,-0.705346763
-2379.996826,1491.504883,271.2021179,-0.126616552,0.697463751,-0.70534569
-2364.651367,1493.328735,234.58992,0.32691294,-0.63469398,-0.700208187
-2370.592285,1514.046997,277.7809143,-0.059188914,0.71147269,0.700216651
-2409.200195,1480.55481,277.7811584,0.059185341,-0.711465657,0.700224102
-2415.140869,1501.272949,234.5897064,-0.326912194,0.634686112,-0.700215638
-2442.033936,1589.334961,192.6889191,-0.96126014,-0.275642842,8.09E-07
-2439.662842,1582.715454,181.9123993,-0.370443702,0.616525292,-0.694743156
-2434.226318,1562.106445,185.6723785,-0.961262345,-0.275634974,0
-2430.818848,1551.872681,192.6890411,0.012543947,-0.719150841,-0.694740713
-2439.097168,1579.09314,185.6723785,-0.961260498,-0.27564165,0
-2433.318359,1562.239868,181.9124908,0.012530321,-0.719153106,-0.694738626
-2440.099854,1582.59021,221.0148773,-0.961260438,-0.275642037,0
-2442.633301,1593.074585,213.9982147,-0.370483071,0.616508067,0.694737434
-2442.033936,1589.334961,210.3601685,-0.96126014,-0.275642872,-1.20E-06
-2442.196289,1593.199829,192.5669708,-0.370783955,0.616367579,-0.694701612
-2432.292236,1555.36145,213.9983368,-0.961259305,-0.275645763,1.12E-05
-2433.789063,1562.231812,224.7748566,0.012529844,-0.719152868,0.694738865
-2435.229248,1565.603394,221.0148773,-0.961263955,-0.275629371,0
-2439.259521,1582.958008,224.774765,-0.370443314,0.616524458,0.69474417
-2432.292236,1555.361694,196.3270874,-0.961259305,-0.275645763,-1.71E-05
-2430.381836,1551.998047,214.120285,0.012199377,-0.719194233,0.69470191
-2440.629639,1585.640747,196.3270874,-0.353901595,-0.721100152,0.595624208
-2438.77832,1579.18457,217.0766754,-0.353766829,-0.72111994,-0.595680475
-2440.310791,1585.7323,210.0601349,-0.353903621,-0.721104085,-0.595618367
-2434.910156,1565.694824,189.6105804,-0.682151735,0.424072504,0.595677316
-2438.376709,1578.987427,189.6105804,-0.353762597,-0.72112447,0.595677316
-2433.058838,1559.238403,210.3601685,-0.682208598,0.424024254,-0.59564662
-2432.73999,1559.329956,196.627121,-0.682210326,0.424025387,0.595643699
-2434.674072,1566.074707,217.0766754,-0.682151139,0.424075872,-0.595675647
-2384.255127,1567.419556,192.6889191,0.961262405,0.275634766,-7.54E-06
-2387.081055,1575.625122,181.9123993,0.370443702,-0.616525292,-0.694743156
-2392.517578,1596.234009,184.0222626,0.961262405,0.275634974,0
-2395.925049,1606.467773,192.6888275,-0.012206989,0.719200373,-0.694695413
-2387.192139,1577.661255,184.0222626,0.961259842,0.275643706,0
-2393.425293,1596.100708,181.9122772,-0.012526602,0.71914643,-0.69474566
-2386.643799,1575.750488,222.6649933,0.961260378,0.275642037,0
-2384.110596,1565.266113,213.9984589,0.370795041,-0.616371453,0.694692135
-2384.255127,1567.419556,212.0102997,0.961262405,0.275634766,9.27E-06
-2384.547852,1565.140625,192.5671997,0.370475769,-0.616510451,-0.694739223
-2394.906494,1604.565063,213.9983368,0.961262405,0.275634766,-2.00E-07
-2392.95459,1596.108765,224.7748566,-0.012529844,0.719152868,0.694738865
-2391.969727,1594.323242,222.6649933,0.961262286,0.275635004,0
-2387.484619,1575.382446,224.7749786,0.370443255,-0.616516352,0.694751322
-2394.90625,1604.565063,194.6769562,0.961262405,0.275634766,1.97E-07
-2396.362061,1606.342407,214.1200562,-0.012536462,0.719152153,0.69473958
-2394.576172,1602.210449,212.0102997,0.745462477,-0.365861088,-0.557163596
-2392.28833,1594.231812,186.3767853,0.74549818,-0.365825564,0.557139218
-2394.894775,1602.119019,195.043457,0.745461404,-0.365860552,0.557165384
-2387.510742,1577.569946,220.3104706,0.438301861,0.705305517,-0.55716759
-2392.506104,1593.788086,220.3104706,0.745498598,-0.365823448,-0.557140112
-2385.2229,1569.591309,194.6769562,0.438243717,0.705318809,0.557196438
-2385.541748,1569.499878,211.6437988,0.438243806,0.705317259,-0.557198286
-2387.93042,1577.830688,186.3767853,0.438303977,0.705303431,0.557168484
-2412.265381,1602.027466,192.5100555,-0.194903478,0.679711401,-0.707110286
-2394.912842,1595.733276,181.6911011,-0.150094807,0.69176805,-0.706348777
-2423.436523,1587.554199,181.6768341,-0.194904938,0.679709673,-0.707111597
-2403.307373,1570.786499,181.6770782,0.194907039,-0.679717004,-0.707103968
-2385.764648,1564.605835,192.5105438,0.283181161,-0.651236951,-0.704058886
-2388.541748,1575.079468,181.69133,0.239284024,-0.667182744,-0.705414951
-2409.279541,1591.61377,225.0101776,-0.194907412,0.679718256,0.707102656
-2397.677734,1606.151245,214.1767426,-0.104935549,0.702348292,0.704056382
-2426.422607,1597.967773,214.176712,-0.194905251,0.6797176,0.707104027
-2397.263184,1606.270142,192.5668488,-0.104918443,0.702345252,-0.704061985
-2394.498291,1595.852051,181.747879,-0.059644949,0.71232605,-0.699309707
-2417.4646,1566.726929,225.0104218,0.194905296,-0.679710925,0.707110286
-2400.321045,1560.372681,214.1772003,0.194903135,-0.679710209,0.707111597
-2388.940674,1574.905884,224.9961548,0.239083022,-0.666257203,0.70635736
-2394.482422,1595.797485,224.9959259,-0.150413141,0.692655683,0.70541048
-2437.802979,1583.43457,224.9959106,-0.239169672,0.666237235,0.70634681
-2429.066162,1552.189331,214.1772003,0.104926363,-0.70234257,0.704063535
-2432.26123,1562.543091,224.9961548,0.150465488,-0.692635894,0.705418766
-2440.979004,1593.734863,192.5100708,-0.283185869,0.651227176,-0.704066038
-2441.393799,1593.615845,214.1199341,-0.283173382,0.651239753,0.704059362
-2438.217773,1583.315796,224.9391327,-0.327000171,0.635660231,0.699290276
-2414.478516,1556.31311,192.5105438,0.194905594,-0.679718792,-0.707102716
-2431.830811,1562.6073,181.6913452,0.150151759,-0.691761494,-0.706343055
-2438.201904,1583.26123,181.6911011,-0.239367142,0.667146206,-0.705421388
-2385.350342,1564.724609,214.1204071,0.28317818,-0.651230156,0.704066336
-2388.526123,1575.02478,224.9393768,0.327113688,-0.635609686,0.699283183
-2429.480713,1552.070435,192.5673218,0.104927614,-0.702350914,-0.704055011
-2432.245361,1562.488403,181.7481232,0.059626695,-0.712337434,-0.699299634
-2425.122803,1591.422485,196.627121,0.262222618,-0.658580303,0.705344737
-2409.899414,1595.78772,211.6437988,0.262222141,-0.65857929,-0.705345929
-2422.834717,1583.44397,218.3602905,0.262221456,-0.65858084,-0.705344796
-2408.048096,1589.331543,188.3269653,0.262221247,-0.658579528,0.705345988
-2401.621094,1566.917969,195.043457,-0.126617432,0.697463334,0.705345929
-2419.13208,1570.53125,188.3269653,-0.126616359,0.697462678,0.705346763
-2416.843994,1562.552734,210.0601349,-0.126617268,0.69746244,-0.705346763
-2403.472412,1573.374146,218.3602905,-0.126616687,0.697463512,-0.705345869
-2388.126953,1575.198242,181.7481232,0.327026814,-0.634647369,-0.70019722
-2394.067871,1595.916382,224.9391327,-0.059210777,0.711468697,0.700218797
-2432.675781,1562.424194,224.9393768,0.059185445,-0.711465776,0.700223863
-2438.616699,1583.142212,181.747879,-0.326912105,0.63468498,-0.700216651
-2458.730713,1647.563477,112.8351212,-0.961266041,-0.275622129,-1.23E-05
-2456.359375,1640.943848,102.0585709,-0.370489448,0.616505563,-0.694736242
-2450.923096,1620.334839,105.8185806,-0.961262405,-0.275635004,0
-2447.515381,1610.101074,112.8352356,0.012538042,-0.719151735,-0.694739938
-2455.793945,1637.321655,105.8185806,-0.961260915,-0.2756401,0
-2450.015381,1620.468262,102.0586929,0.012595508,-0.71914196,-0.694748998
-2456.796631,1640.818481,141.1610718,-0.961262643,-0.275633961,0
-2459.329834,1651.302856,134.1444092,-0.370430589,0.616531432,0.694744647
-2458.730713,1647.563477,130.5063629,-0.961266041,-0.275622129,1.87E-05
-2458.892822,1651.428345,112.7131653,-0.37073946,0.616389632,-0.694705725
-2448.989014,1613.589966,134.1445313,-0.961266041,-0.275622129,-1.34E-05
-2450.486084,1620.460083,144.9210663,0.012599432,-0.719142795,0.694748044
-2451.925781,1623.831909,141.1610718,-0.961260498,-0.27564165,0
-2455.956055,1641.186401,144.9209595,-0.370486408,0.616508543,0.694735169
-2448.989014,1613.589966,116.4732895,-0.9612661,-0.275622159,2.03E-05
-2447.078369,1610.22644,134.2664795,0.012200993,-0.719192684,0.694703579
-2457.326416,1643.869263,116.4732742,-0.353968829,-0.721088231,0.595598638
-2455.475098,1637.413086,137.2228546,-0.353768796,-0.721117675,-0.595681906
-2457.007568,1643.960571,130.2063141,-0.353972018,-0.721093893,-0.595589995
-2451.606934,1623.92334,109.7567749,-0.68215251,0.424068481,0.595679343
-2455.073486,1637.21582,109.7567749,-0.353762686,-0.721124351,0.595677376
-2449.755615,1617.466919,130.5063629,-0.682305694,0.423938453,-0.595596373
-2449.436768,1617.558472,116.7733154,-0.68231076,0.423941612,0.595588386
-2451.37085,1624.303223,137.2228699,-0.682150841,0.42407769,-0.595674753
-2400.951904,1625.647949,112.8351212,0.961262405,0.275634766,-2.00E-07
-2403.777588,1633.853516,102.0585709,0.370381147,-0.616554201,-0.694750845
-2409.214111,1654.462524,104.168457,0.961260617,0.275640994,0
-2412.621826,1664.696289,112.8350143,-0.012203222,0.719199479,-0.694696426
-2403.888428,1635.889771,104.168457,0.961262286,0.275635004,0
-2410.12207,1654.329102,102.0584641,-0.012527318,0.719144583,-0.694747508
-2403.340576,1633.978882,142.811203,0.961262345,0.275634974,0
-2400.807373,1623.494507,134.1446381,0.370792449,-0.616374314,0.694691062
-2400.951904,1625.647949,132.1564941,0.961262405,0.275634766,2.46E-07
-2401.244385,1623.369141,112.7134018,0.370479167,-0.616508782,-0.694738925
-2411.603271,1662.793457,134.1445313,0.961263955,0.275629342,-1.21E-05
-2409.651367,1654.33728,144.9210663,-0.012534505,0.71915096,0.694740832
-2408.66626,1652.551636,142.811203,0.961259842,0.275643677,0
-2404.181396,1633.610962,144.9211884,0.370376974,-0.616545498,0.694760859
-2411.603271,1662.793457,114.8231583,0.961263955,0.275629342,1.50E-05
-2413.058838,1664.570923,134.2662506,-0.012540186,0.719150305,0.694741428
-2411.272949,1660.438843,132.1564941,0.745459616,-0.365859687,-0.557168424
-2408.985107,1652.460327,106.5229874,0.745386958,-0.365932256,0.557218134
-2411.591797,1660.347534,115.1896591,0.745461524,-0.365861297,0.557164788
-2404.207275,1635.79834,140.4566498,0.438289464,0.70530647,-0.557176113
-2409.202881,1652.016602,140.4566498,0.745383918,-0.365938872,-0.557217717
-2401.919678,1627.819702,114.8231583,0.438302547,0.705303431,0.557169557
-2402.238281,1627.728394,131.789978,0.438302755,0.705303848,-0.557168841
-2404.627197,1636.059204,106.5229874,0.438292742,0.705305874,0.557174206
-2428.962158,1660.255859,112.6562576,-0.194904551,0.679711223,-0.707110226
-2411.609619,1653.961548,101.8373032,-0.150212079,0.691738605,-0.706352651
-2440.133545,1645.782593,101.8230362,-0.194903702,0.679712236,-0.707109511
-2420.003906,1629.015015,101.8232727,0.194905609,-0.679718792,-0.707102716
-2402.46167,1622.834351,112.6567154,0.283120334,-0.651260138,-0.704061925
-2405.238525,1633.307983,101.8375244,0.239409834,-0.667139292,-0.705413461
-2425.976318,1649.842163,145.1563721,-0.194905564,0.679718673,0.707102776
-2414.374756,1664.379517,134.3229218,-0.104991801,0.702336013,0.704060256
-2443.119385,1656.196289,134.3229218,-0.194906816,0.67971909,0.70710206
-2413.959961,1664.498535,112.7130508,-0.104990616,0.702328086,-0.704068363
-2411.195068,1654.080566,101.8940964,-0.059514742,0.712352455,-0.699293852
-2434.161377,1624.9552,145.156601,0.194903135,-0.679710209,0.707111597
-2417.017822,1618.601196,134.3233795,0.194905296,-0.679710925,0.707110286
-2405.637451,1633.134399,145.1423492,0.23920168,-0.666220248,0.706351995
-2411.179443,1654.026001,145.1421051,-0.150539026,0.692625344,0.705413401
-2454.499756,1641.663086,145.1421204,-0.239288524,0.666201115,0.706340671
-2445.762695,1610.417847,134.3233795,0.104941361,-0.702337921,0.704065859
-2448.958008,1620.771484,145.1423492,0.150591224,-0.692605138,0.705422163
-2457.675781,1651.963257,112.6562576,-0.283179075,0.651232123,-0.704064131
-2458.090332,1651.84436,134.2661285,-0.283182114,0.651239157,0.704056442
-2454.914307,1641.544312,145.0853271,-0.326889426,0.63570416,0.699302137
-2431.175293,1614.541626,112.6567154,0.194907039,-0.679717004,-0.707103968
-2448.527588,1620.835815,101.837532,0.150268629,-0.691730738,-0.70634824
-2454.898682,1641.489624,101.8373032,-0.239493445,0.66710484,-0.705417633
-2402.047119,1622.953125,134.2666016,0.283124626,-0.651249409,0.704070032
-2405.2229,1633.253296,145.085556,0.327002794,-0.635652483,0.699296176
-2446.17749,1610.298828,112.7135086,0.104950584,-0.702344,-0.704058409
-2448.942383,1620.716797,101.8943176,0.059495877,-0.712362528,-0.699285209
-2441.819336,1649.651001,116.7733154,0.262222588,-0.658580244,0.705344856
-2426.596436,1654.016235,131.789978,0.262222767,-0.65858078,-0.70534426
-2439.531494,1641.672485,138.506485,0.262223035,-0.658580244,-0.705344737
-2424.744873,1647.559937,108.4731674,0.262223095,-0.658580601,0.705344439
-2418.317871,1625.146484,115.1896591,-0.126617432,0.697463274,0.705346048
-2435.828857,1628.759766,108.4731522,-0.126618832,0.697464108,0.705344915
-2433.541016,1620.78125,130.2063141,-0.12661764,0.697464585,-0.705344677
-2420.169189,1631.602661,138.506485,-0.12661843,0.697463095,-0.705345988
-2404.823975,1633.426758,101.8943176,0.326916128,-0.634691179,-0.7002092
-2410.764648,1654.144897,145.0853271,-0.059078898,0.711491466,0.700206816
-2449.372559,1620.65271,145.085556,0.059053507,-0.711488366,0.700212121
-2455.313477,1641.370728,101.8940964,-0.326801717,0.634731293,-0.700226247
-2458.730713,1647.563477,-134.1445313,-0.961266041,-0.275622129,-1.23E-05
-2456.359375,1640.943848,-144.9210663,-0.370485991,0.616507232,-0.69473666
-2450.923096,1620.334839,-141.1610718,-0.961262405,-0.275635004,0
-2447.515381,1610.101074,-134.1444092,0.012538045,-0.719151914,-0.694739759
-2455.793945,1637.321655,-141.1610718,-0.961260915,-0.2756401,0
-2450.015381,1620.468262,-144.9209595,0.012598396,-0.719141722,-0.694749236
-2456.796631,1640.818481,-105.8185806,-0.961262703,-0.275633991,0
-2459.329834,1651.302856,-112.8352356,-0.370430499,0.616531253,0.694744825
-2458.730713,1647.563477,-116.4732895,-0.9612661,-0.275622159,1.87E-05
-2458.892822,1651.428345,-134.2664795,-0.37073949,0.616389692,-0.694705665
-2448.989014,1613.589966,-112.8351212,-0.961266041,-0.275622129,-1.34E-05
-2450.486084,1620.460083,-102.0585709,0.012595597,-0.719143271,0.694747686
-2451.925781,1623.831909,-105.8185806,-0.961260438,-0.27564162,0
-2455.956055,1641.186401,-102.0586929,-0.37048921,0.616506994,0.69473505
-2448.989014,1613.589966,-130.5063629,-0.9612661,-0.275622159,2.03E-05
-2447.078369,1610.22644,-112.7131653,0.012200993,-0.719192564,0.694703639
-2457.326416,1643.869263,-130.5063629,-0.353968889,-0.72108835,0.595598519
-2455.475098,1637.413086,-109.7567749,-0.353768915,-0.721117616,-0.595682025
-2457.007568,1643.960571,-116.7733154,-0.353972197,-0.721093535,-0.595590234
-2451.606934,1623.92334,-137.2228546,-0.68215245,0.42406866,0.595679283
