x_pw,y_pw,z_pw,x_nw,y_nw,z_nw
-5241.599121,242.3648529,57.13676834,-0.044014085,-0.129747346,0.990569711
-5302.427246,236.8376465,58.95022583,-0.011052612,0.23497732,0.971938074
-5256.036133,240.1871338,58.18356323,0.607874572,-0.79402858,0.002668735
-5252.94873,242.173996,57.46666336,0.374884307,-0.489687949,0.787189662
-5306.272949,231.3532257,59.71689224,0,0.08412879,0.996454835
-5259.882324,234.702713,58.95022583,0.953395426,-0.301707476,-0.003119648
-5352.666504,213.8578644,54.14213562,0,-0.382683456,0.923879504
-5306.271484,210.5026093,53.85868454,-0.092618391,-0.112881295,0.989282429
-5260.937988,224.6447296,58.94987869,0.953408659,0.301681787,0
-5260.942871,231.3494873,58.46666336,0.953605294,-0.301059693,0
-5352.666504,242.1421356,-54.14213562,0,0.382683337,-0.923879564
-5306.272949,245.4953613,-53.85902786,-0.092639953,0.112814359,-0.989287972
-5306.271484,224.6447296,-59.71654892,0,-0.084180385,-0.996450543
-5297.653809,216.7031708,-58.37010193,-0.045206521,-0.524245441,-0.850366473
-5244.5,208.0454559,-53.27890015,-0.087888487,-0.850660384,-0.518316984
-5302.425293,219.1603241,-58.94987869,-0.011060139,-0.235042602,-0.971922159
-5295.666504,199.715744,-48.28427124,0,-0.382683456,-0.923879564
-5260.939941,231.3532257,-58.95022583,0.953475714,-0.301469952,0
-5259.880859,221.2952423,-58.94987869,0.953282833,0.302041918,0.00473997
-5260.942871,224.6505127,-58.46666336,0.953605592,0.301058859,0
-5259.882324,234.702713,-58.18356323,0.953600585,-0.301058233,0.003129007
-5191.346191,202.5610352,-52.51223755,0.022839207,-0.407190204,-0.913057804
-5237.92627,213.4908295,-57.37009811,-0.079061411,0.190931633,-0.978414178
-5186.572754,205.0202179,-53.09236145,0.04951936,-0.282122463,-0.958099544
-5231.90625,219.1623535,-58.18355942,-0.34052822,0.23881039,-0.90940094
-5232.093262,219.3032379,-57.46666336,-0.223150149,0.156493872,0.962140203
-5248.172363,211.3630829,-57.37010193,0.153854057,0.739022672,-0.655876875
-5241.599121,213.6351471,-57.13676834,-0.044014193,0.129747033,-0.99056977
-5256.034668,215.8108368,-58.18321228,0.607869625,0.794025958,-0.004162709
-5252.94873,213.8259888,-57.46666336,0.374883413,0.489689142,-0.787189305
-5295.666504,173.8578644,-14.14213562,0,-0.923879564,-0.382683456
-5193.333496,179.715744,-28.28427124,0,-0.923879564,-0.382683456
-5295.666504,179.715744,28.28427124,0,-0.923879564,0.382683456
-5193.333496,173.8578644,14.14213562,0,-0.923879564,0.382683456
-5302.425293,205.0181885,53.09201431,-0.049507044,-0.282182336,0.958082497
-5297.653809,202.5610352,52.51223755,-0.022839176,-0.407190353,0.913057745
-5256.034668,215.8108368,58.18321228,0.607869625,0.794025958,0.00415434
-5259.880859,221.2952423,58.18321609,0.953594744,0.301055461,-0.004757643
-5248.451172,211.2830048,57.43844604,0.16861923,0.910212159,0.37826094
-5255.847168,215.9499359,57.46666336,0.440093935,0.57486999,0.689812899
-5253.035156,213.8792572,57.3016777,0.59412986,0.717653275,0.363295496
-5244.419922,211.437912,57.37010193,-0.056876034,0.051027194,0.997076392
-5248.370605,211.5021515,57.20510864,0.04565626,0.389088422,0.920068324
-5239.977051,213.8408661,57.23333359,-0.049460955,0.169212162,0.984337747
-5232.237793,219.1061249,57.46666336,-0.224415809,0.157381475,-0.961700916
-5088,181.8370514,26.16295052,0.678598642,-0.678598106,0.281084567
-5085,201.8370514,43.16295242,0.678598404,-0.281084657,0.678598225
-5088,176.8578644,-14.14213562,0.678598344,-0.678598344,-0.281084657
-5085,178.979187,12.02081585,0.678598344,-0.678598344,0.281084746
-5085,184.8370514,-26.16295052,0.678598642,-0.678597987,-0.281084627
-5297.5,209.6666718,9.166666985,0,0.707106769,-0.707106769
-5191.5,209.6666718,-9.166666985,0,0.707106769,0.707106769
-5403.666504,218.8333282,18.49958038,-0.576379955,0.577834785,-0.577834785
-5244.611816,215.8352814,-17.82920074,-0.049080174,0.930509567,0.362964302
-5353.5,218.8333282,-18.33333397,0,0.707106769,0.707106769
-5403.666504,209.5,-9.166666985,-0.577350259,0.577350259,0.577350259
-5300.611816,215.8352814,-17.82920074,0.123431273,0.279049426,0.95231092
-5403.833496,209.5,9.332913399,-0.577340484,0.577342212,-0.5773682
-5135.5,218.8333282,18.33333397,0,0.707106769,-0.707106769
-5085.333496,209.5,9.166666985,0.577350259,0.577350259,-0.577350259
-5244.615723,215.8354492,17.82925606,0.04936279,0.931413352,-0.360599965
-5186.41748,216.6744537,18.07548523,-0.145745948,0.178168595,-0.973146498
-5189.533691,213.6765747,17.57140923,-0.086242482,0.481894255,-0.871974826
-5085.333496,218.8333282,-18.49958038,0.576379955,0.577834785,0.577834785
-5085.166504,209.5,-9.332913399,0.577340484,0.577342212,0.5773682
-5191.5,246.3333282,9.166666985,0,-0.707106769,-0.707106769
-5085.333496,237.1666718,18.49958038,0.576379955,-0.577834785,-0.577834785
-5244.389648,240.1647491,17.82918549,-0.04935991,-0.931404173,-0.360624194
-5188.389648,230.9980927,26.99585152,0,-0.165828049,-0.986154675
-5085.166504,218.6666718,18.49958038,0.576388657,0.5778175,-0.577843487
-5297.5,246.3333282,-9.166666985,0,-0.707106769,0.707106769
-5135.5,237.1666718,-18.33333397,0,-0.707106769,0.707106769
-5085.333496,246.5,-9.166666985,0.577350259,-0.577350259,0.577350259
-5244.382324,240.164505,-17.82927513,0.049068477,-0.930472076,0.363061965
-5188.382324,240.164505,-17.82927513,-0.123476058,-0.278856039,0.952361822
-5085.166504,246.5,9.332913399,0.577340484,-0.577342212,-0.5773682
-5353.5,237.1666718,18.33333397,0,-0.707106769,-0.707106769
-5403.666504,246.5,9.166666985,-0.577350259,-0.577350259,-0.577350259
-5302.584473,239.3237457,18.0759182,0.145780265,-0.178006113,-0.973171175
-5299.474121,242.3218384,17.57177162,0.086370178,-0.481313407,-0.872283041
-5403.666504,237.1666718,-18.49958038,-0.576379955,-0.577834785,0.577834785
-5403.833496,246.5,-9.332913399,-0.577340484,-0.577342212,0.5773682
-5300.615723,225.002121,26.995924,0,0.165816247,-0.986156642
-5403.833496,237.3333282,18.49958038,-0.576387823,-0.577817917,-0.577843904
-5236.41748,225.8411255,37.07548523,-0.9203372,0.391125739,0
-5241.389648,233.9980927,36.82918549,-0.719353378,-0.694603264,-0.007550864
-5238.5,231,47.16666794,-0.707106769,-0.707106769,0
-5242.533203,219.8432465,36.57140732,-0.356944293,0.934116244,0.004198269
-5239.41748,222.8411255,46.90881729,-0.704446614,0.704446614,-0.086659409
-5247.615723,222.002121,36.82925797,0.719978273,0.69395119,-0.007940466
-5252.584473,230.1570892,37.07591629,0.920520306,-0.390694797,0
-5250.5,225,47.16666794,0.707106769,0.707106769,0
-5246.474121,236.1551666,36.57176971,0.358198375,-0.933636963,0.003995995
-5249.584473,233.1570892,46.90925217,0.70444566,-0.70444566,-0.086674385
-5189.528809,222.8435211,-26.73812675,-0.007913427,0.300562769,0.953729212
-5186.416992,225.841568,-27.24225807,0,0.118568994,0.99294585
-5085.166504,237.3333282,-18.49958038,0.576387823,-0.577817917,0.577843904
-5302.581055,230.1603241,-27.24180031,0,-0.118674055,0.992933273
-5299.463379,233.1581573,-26.73774147,0.007924397,-0.300759882,0.953666985
-5403.833496,218.6666718,-18.49958038,-0.576388657,0.5778175,0.577843487
-5250.611816,225.0019531,-36.82920074,0.720159531,0.693808436,0
-5249.581055,233.1603241,-37.07513428,0.902712464,-0.402240008,0.152686521
-5250.5,231,-47.16666794,0.707106769,-0.707106769,0
-5242.528809,219.8435211,-36.57146072,-0.357710123,0.933823884,-0.004040014
-5247.611816,222.0019531,-46.66253662,0.707086861,0.707086861,0.00750356
-5239.416992,222.841568,-37.07559204,-0.902866244,0.401829273,0.152858734
-5238.382324,230.9978485,-36.82927322,-0.720838428,-0.693103075,0
-5238.5,225,-47.16666794,-0.707106769,0.707106769,0
-5246.463379,236.1581573,-36.57107544,0.356393725,-0.934326172,-0.004247237
-5241.382324,233.9978485,-46.6626091,-0.707084775,-0.707084775,0.007889765
-5085,218.6666718,-26.06624794,1,0,0
-5085,201.9335938,9.33229351,1,0,0
-5085,201.9335938,-16.73395348,1,0,0
-5085,254.0664063,-9.33229351,1,0,0
-5085,244.733078,-26.06562805,1,0,0
-5085,237.3333282,26.06624794,1,0,0
-5085,254.0664063,16.73395348,1,0,0
-5085,211.266922,26.06562805,1,0,0
-5084.921875,211.266922,-33.65584946,0.862798631,0.35747245,0.35747999
-5084.733398,261.7330627,-16.73253441,0.578479767,-0.576800108,0.576769412
-5084.655273,245,-33.65504837,0.860334814,-0.364363551,0.356459171
-5084.733398,194.266922,16.73253441,0.578472376,0.576803684,-0.576773167
-5084.466797,194.266922,-17.00079918,0.577189326,0.577427745,0.577433825
-5084.655273,211.266922,-33.92251205,0.280005783,0.681960225,0.675667882
-5084.921875,244.733078,33.65584946,0.862798631,-0.357472539,-0.35747996
-5084.655273,211,33.65504837,0.860334814,0.364363551,-0.356459171
-5084.466797,261.7330627,17.00079918,0.577196658,-0.577424049,-0.577430129
-5084.655273,244.733078,33.92251205,0.280005723,-0.681960285,-0.675667763
-5083.466797,245,34.00017929,0,-0.707103074,-0.707110524
-5082.733398,215.979187,46.02081299,0,0.382683516,-0.923879504
-5082.733398,198.979187,29.0208149,0.996837854,0.073413588,-0.030408913
-5083.466797,194,16.99982071,0.000172537,0.707110465,-0.707103014
-5084.388672,211,33.92171478,0.281208098,0.678576291,-0.678569138
-5082.733398,257.020813,29.02099609,0.996837795,-0.030409446,-0.073414877
-5082.733398,274.020813,12.02099514,-9.34E-05,-0.923879445,-0.382683575
-5082.733398,257.020813,-29.0208149,0.996837854,-0.073413581,0.030408917
-5083.466797,262,-16.99982071,0.000172537,-0.707110465,0.707103014
-5082.733398,240.020813,-46.02081299,0,-0.382683516,0.923879504
-5083.466797,211,-34.00017929,0,0.707103074,0.707110524
-5082.733398,198.979187,-29.02099609,0.996837795,0.030409446,0.073414877
-5084.388672,245,-33.92171478,0.281208098,-0.678576291,0.678569138
-5082.733398,181.979187,-12.02099514,-9.34E-05,0.923879445,0.382683575
-5404,218.6666718,24.39958191,-1,0,0
-5404,203.5999908,-9.333558083,-1,0,0
-5404,203.5999908,15.06602192,-1,0,0
-5404,252.4000092,9.333558083,-1,0,0
-5404,243.0666656,24.40022469,-1,0,0
-5404,237.3333282,-24.39958191,-1,0,0
-5404,252.4000092,-15.06602192,-1,0,0
-5404,212.9333344,-24.40022469,-1,0,0
-5404.078125,243.0666656,-30.32124901,-0.862793148,-0.35749048,0.357475281
-5404.266602,197.5999908,-15.06747055,-0.576734543,0.57764554,0.577670157
-5404.344727,212.6666718,-30.322052,-0.860069275,0.365099788,0.356346726
-5404.266602,258.3999939,15.06747055,-0.576727152,-0.577649176,-0.577673972
-5404.533203,258.3999939,-15.33253098,-0.578141987,-0.576956987,0.576951027
-5404.344727,243.0666656,-30.58791542,-0.279860198,-0.682356954,0.675327599
-5404.078125,212.9333344,30.32124901,-0.862793028,0.357490569,-0.357475251
-5404.344727,243.3333282,30.322052,-0.860069275,-0.365099788,-0.356346726
-5404.533203,197.5999908,15.33253098,-0.578149259,0.576953292,-0.576947331
-5404.344727,212.9333344,30.58791542,-0.279860139,0.682357013,-0.67532748
-5404.611328,212.6666718,-30.58872032,-0.281206578,0.678569615,0.678576529
-5404.611328,243.3333282,30.58872032,-0.281206578,-0.678569615,-0.678576529
-5253.100098,231,57,0,0,1
-5252.084473,221.7838287,57,0,0,1
-5257.684082,224.7838287,57,0,0,1
-5236.913574,234.2123413,57,0,0,1
-5251.785645,236.3400879,57,0,0,1
-5241.599121,239.5524445,57,0,0,1
-5237.058105,221.5905304,57,0,0,1
-5232.471191,227.8029022,57,0,0,1
-5252.083984,234.2163849,-57,0,0,-1
-5253.100098,225,-57,0,0,-1
-5257.684082,231.2163849,-57,0,0,-1
-5237.058105,234.4094696,-57,0,0,-1
-5236.913574,221.7876587,-57,0,0,-1
-5232.471191,228.1971283,-57,0,0,-1
-5244.64209,237.6258545,-57,0,0,-1
-5244.64209,218.3743896,57,0,0,1
-5251.785645,219.6599121,-57,0,0,-1
-5241.599121,216.4475708,-57,0,0,-1
-5246.548828,216.1091309,57,0,0,1
-5252.95459,214.0984039,57.0683403,0.241613999,0.315718085,0.917575479
-5259.459961,221.4343414,57.23333359,0.689632654,0.217777699,0.690637052
-5257.550781,233.3400879,57.0683403,0.36835593,-0.270000577,0.889614344
-5260.641113,224.6505127,57.30167007,0.377848506,0.156529546,0.91253984
-5256.794922,236.6895752,57.46666336,0.094320014,-0.029777471,0.995096505
-5257.783691,233.3400879,57.30167007,0.756553471,-0.573915482,0.313445032
-5229.638184,227.8029022,57.23333359,-0.174480647,0.003804028,0.984653294
-5260.874512,224.6505127,57.53500366,0.886895716,0.279998183,0.367446661
-5246.54834,239.8912354,-57,0,0,-1
-5252.95459,241.9019623,-57.0683403,0.241354078,-0.31542775,-0.917743683
-5259.459961,234.5658569,-57.23333359,0.689496875,-0.2177549,-0.690779924
-5257.550781,222.6599121,-57.0683403,0.368361354,0.270004511,-0.889610827
-5260.641113,231.3494873,-57.30167007,0.377854437,-0.156531289,-0.912537158
-5256.794922,219.3104248,-57.46666336,0.094319813,0.029777318,-0.995096564
-5257.783691,222.6599121,-57.30167007,0.756552935,0.573914945,-0.313447237
-5229.638184,228.1971283,-57.23333359,-0.174480662,-0.003804031,-0.984653294
-5260.874512,231.3494873,-57.53500366,0.886894584,-0.27999869,-0.367449015
-5037,525.6637573,-56.2630043,-1,0,0
-5036,549.6167603,-51.23675537,0,0.382683426,0.923879504
-5037,605.2272949,-56.26319885,-1,0,0
-5036,589.7664795,-45.6932373,0,-0.382683426,0.923879504
-5037,615.7971191,-66.83296967,-1,0,0
-5037,563,-66.8327713,-1,0,0
-5035,576.3832397,-51.23675537,0,-0.382683426,0.923879504
-5037,495.0233459,12.28342724,-1,0,0
-5036,517.3067627,-26.76647949,0,0.923879504,0.382683337
-5037,489.9970703,-11.66957855,-1,0,0
-5035,536.2335815,-45.6932373,0,0.382683426,0.923879504
-5037,495.0233459,39.04990768,-1,0,0
-5036,511.7632751,13.38323975,4.40E-20,0.923879504,-0.382683337
-5035,511.7632751,-13.38323975,0,0.923879504,0.382683337
-5037,520.772644,56.26319885,-1,0,0
-5036,536.2335205,45.6932373,0,0.382683426,-0.923879504
-5037,485.105957,63.00310898,-1,0,0
-5035,517.3068237,26.76647949,0,0.923879504,-0.382683337
-5037,600.3362427,56.2630043,-1,0,0
-5036,576.3832397,51.23675537,0,-0.382683426,-0.923879504
-5037,510.2028809,66.83296967,-1,0,0
-5037,563,66.8327713,-1,0,0
-5035,549.6167603,51.23675537,0,0.382683426,-0.923879504
-5037,619.2630005,37.33624649,-1,0,0
-5036,608.6932373,26.76647949,0,-0.923879504,-0.382683337
-5035,589.7664185,45.6932373,0,-0.382683426,-0.923879504
-5037,624.1541138,-37.33644104,-1,0,0
-5036,614.2367554,-13.38323975,-1.61E-15,-0.923879504,0.382683337
-5037,634.723877,-0.000195821,-1,0,0
-5035,614.2367554,13.38323975,0,-0.923879504,-0.382683337
-5035,608.6931763,-26.76647949,0,-0.923879504,0.382683337
-5037,648.1308594,-93.35507202,-1,0,0
-5020.333496,644.6417847,-86.53270721,0,3.95E-05,1
-5037,653.0217285,-88.46417236,-1,0,0
-5020.333496,649.5324707,-76.7507019,0,-1,-4.16E-05
-5037,595.333313,-93.35488129,-1,0,0
-5037,542.5358276,-93.35507202,-1,0,0
-5003.666504,649.5327148,-81.64179993,0,-1,-4.16E-05
-5037,586.953186,-76.75011444,-1,0,0
-5020.333496,634.859436,-81.64121246,0,1,4.16E-05
-5037,539.0469971,-81.64121246,-1,0,0
-5003.666504,639.7507324,-86.53250885,0,3.95E-05,1
-5020.333496,639.750061,-71.85921478,0,-4.00E-05,-1
-5003.666504,634.8591919,-76.75011444,0,1,4.16E-05
-5037,648.1304321,-35.66686249,-1,0,0
-5003.666504,644.6411743,-71.85941315,0,-4.00E-05,-1
-5037,469.644928,-78.46416473,-1,0,0
-5020.333496,476.4672852,-81.64179993,0,1,-3.95E-05
-5020.333496,486.2492981,-86.53250885,0,-3.95E-05,1
-5037,533.7519531,-97.2483902,-1,0,0
-5037,465.7519531,-87.2483902,-1,0,0
-5003.666504,481.3582458,-86.53270721,0,-3.95E-05,1
-5037,474.5362244,-22.2395401,-1,0,0
-5020.333496,481.3587952,-71.85940552,0,4.00E-05,-1
-5037,462.8225403,-23.95320129,-1,0,0
-5003.666504,476.4674988,-76.7507019,0,1,-3.95E-05
-5020.333496,491.1407776,-76.75011444,0,-1,3.95E-05
-5003.666504,486.2498779,-71.85921478,0,4.00E-05,-1
-5003.666504,491.1405945,-81.64121246,0,-1,3.95E-05
-5037,477.4650879,90.42547607,-1,0,0
-5020.333496,481.3581848,86.53270721,0,-3.95E-05,-1
-5037,469.644928,78.46416473,-1,0,0
-5020.333496,476.4674988,76.7507019,0,1,3.95E-05
-5037,530.2625732,90.42529297,-1,0,0
-5037,583.0600586,90.42547607,-1,0,0
-5037,465.7516174,87.24804688,-1,0,0
-5003.666504,476.4672852,81.64179993,0,1,3.95E-05
-5037,539.046814,76.75011444,-1,0,0
-5020.333496,491.140625,81.64121246,0,-1,-3.95E-05
-5037,586.9530029,81.64121246,-1,0,0
-5003.666504,486.2492981,86.53250885,0,-3.95E-05,-1
-5020.333496,486.2498779,71.85921478,0,4.00E-05,1
-5003.666504,491.1407776,76.75011444,0,-1,-3.95E-05
-5003.666504,481.3587646,71.85941315,0,4.00E-05,1
-5037,653.0217285,17.13083458,-1,0,0
-5020.333496,649.5327148,81.64179993,0,-1,4.16E-05
-5020.333496,639.7507324,86.53250885,0,3.95E-05,-1
-5037,656.5109863,28.84429932,-1,0,0
-5037,598.5109863,100.1776352,-1,0,0
-5037,533.4401855,97.24804688,-1,0,0
-5003.666504,644.6418457,86.53270721,0,3.95E-05,-1
-5037,648.1304321,12.2395401,-1,0,0
-5020.333496,644.6411743,71.85940552,0,-4.00E-05,1
-5003.666504,649.5324707,76.7507019,0,-1,4.16E-05
-5020.333496,634.8591919,76.75011444,0,1,-4.16E-05
-5003.666504,639.7501221,71.85921478,0,-4.00E-05,1
-5003.666504,634.859436,81.64121246,0,1,-4.16E-05
-5037,536.9296265,-104.0707626,-1,0,0
-5020.333496,544,-107,0,0,-1
-5020.333496,471.8592224,-101.1415176,0,-0.382748693,-0.923852503
-5003.666504,478.9295959,-104.0707626,0,-0.382748693,-0.923852503
-5034.489746,662.510498,-34.52616501,-0.707095325,0.707118213,0
-5003.666504,602,-107,0,0,-1
-5017.822754,662.510498,-105.8594971,0,0.413613558,-0.910452545
-5020.333496,602,107,0,0,1
-5003.666504,662.3569946,106.0243912,0,0.38245526,0.923974037
-5017.82373,664.8667603,104.8846741,-0.00601092,0.41844058,0.908224285
-5030.333496,666.666687,35.66666794,-0.707106829,0.707106829,0
-5031.156738,665.8431396,102.526947,-0.70711726,0.707096219,-2.10E-05
-5031.15625,665.843811,-31.19282722,-0.707137704,0.707075834,-3.03E-06
-5020.333496,478.9292297,104.0704117,0,-0.382771075,0.923843145
-5003.666504,544,107,0,0,1
-5020.333496,461.85849,91.14081573,0,-0.923852742,0.382748187
-5003.666504,471.85849,101.1408157,0,-0.382771075,0.923843145
-5020.333496,456,25.66666603,0,-1,0
-5003.666504,458.9292297,84.07041168,0,-0.923852742,0.382748187
-5020.333496,458.9295959,-84.07076263,0,-0.923842967,-0.38277179
-5003.666504,456,-25.66666603,0,-1,0
-5003.666504,461.8592224,-91.14151764,0,-0.923842967,-0.38277179
-5002.666504,613.8699341,-35.02617645,0.209764987,-0.846758127,0.488875598
-5011.024902,624.6886597,-13.38323975,0.16717197,-0.83324939,0.527019024
-5002.666504,563,62.21263504,0.170824707,0,-0.985301435
-5011.024902,617.7366333,21.64293671,0.435999215,-0.726288021,-0.531422973
-5018.333496,607.805542,35.02617645,0.147768945,-0.913737118,-0.378482193
-5018.333496,588.8787842,53.95293045,0.421942204,-0.346949488,-0.837610245
-5002.666504,512.1300659,35.02617645,0.209764987,0.846758127,-0.488875598
-5018.333496,537.1212158,53.95293045,0.421942204,0.346949488,-0.837610245
-5011.024902,501.3113708,13.38323975,0.16717197,0.83324939,-0.527019024
-5002.666504,563,-62.21263504,0.170824707,0,0.985301435
-5011.024902,508.2633972,-21.64293671,0.435999215,0.726288021,0.531422973
-5018.333496,518.194458,-35.02617645,0.147768945,0.913737118,0.378482193
-5018.333496,537.1212158,-53.95293045,0.421942204,0.346949488,0.837610245
-5018.333496,588.8787842,-53.95293045,0.421942204,-0.346949488,0.837610245
-5001.156738,668.2001343,101.5513382,0.005538931,0.923898935,0.382596433
-5000.333496,670,32.33333206,0,1,0
-5014.490234,669.1764526,99.19361115,0,0.936199963,0.351468027
-5000.333496,669.0244141,-99.35697174,0,0.923974633,-0.38245368
-5013.666504,670,-32.33333206,0,1,0
-5001.15625,664.8682251,-104.8831406,-0.006584419,0.382591963,-0.923893869
-5014.489746,668.2015991,-101.5498047,0.005999135,0.935496211,-0.353285849
-5026.691406,618.6242676,-13.38323975,0.485014766,-0.807938159,0.334658891
-5026.691406,507.3757324,13.38323975,0.485014766,0.807938159,-0.334658891
-5047.439453,615.9905396,-85,0,0,-1
-5057.254395,603.5361938,-28.33333397,-0.81441915,0.580276966,0
-5038.248535,628.8898315,-28.33333397,0.58030647,0.81439817,0
-5048.063965,616.4354858,28.33333397,-0.81441915,0.580276966,0
-5066.156738,589.5212402,-85,0,0,-1
-5066.78125,589.9661255,-28.33333397,-0.894231796,0.44760409,0
-5056.005859,602.6464233,-85,0,0,-1
-5066.91748,587.1421509,-85,0,0,-1
-5067.568359,587.8833008,-28.33333397,-0.988030016,0.154261887,0
-5066.071777,587.6498413,-85,0,0,-1
-5065.762207,588.6169434,-85,0,0,-1
-5067.117188,589.2953491,28.33333397,-0.894231796,0.44760409,0
-5067.033203,555.199707,-85,0,0,-1
-5067.799805,555.199707,-28.33333397,-1,0,0
-5066.266602,570.800293,-85,0,0,-1
-5067.799805,570.800293,28.33333397,-1,0,0
-5067.684082,587.1420898,28.33333397,-0.988030016,0.154261887,0
-5066.838379,538.3501587,-85,0,0,-1
-5067.684082,538.8578491,-28.33333397,-0.988030016,-0.154261887,0
-5066.187012,539.0913696,-85,0,0,-1
-5066.156738,536.4787598,-85,0,0,-1
-5067.116699,536.7046509,-28.33333397,-0.894231796,-0.44760409,0
-5065.762207,537.3830566,-85,0,0,-1
-5067.568359,538.1166992,28.33333397,-0.988030016,-0.154261887,0
-5047.439453,510.009491,-85,0,0,-1
-5048.063965,509.5646057,-28.33333397,-0.814418912,-0.580277324,0
-5056.005859,523.3535767,-85,0,0,-1
-5057.254395,522.4638062,28.33333397,-0.814418912,-0.580277324,0
-5066.78125,536.0338745,28.33333397,-0.894231796,-0.44760409,0
-5037.624512,497.5551453,-28.33333397,0.580297649,-0.814404428,0
-5038.248535,497.11026,28.33333397,0.580297649,-0.814404428,0
-5055.381348,523.7985229,-28.33333397,0.81441915,0.580276966,0
-5046.190918,510.8992615,28.33333397,0.81441915,0.580276966,0
-5064.802246,537.1571655,-28.33333397,0.894229174,0.447609544,0
-5065.341309,538.5837402,-28.33333397,0.98802954,0.154264539,0
-5065.031738,537.6165771,28.33333397,0.894229174,0.447609544,0
-5065.5,570.800293,-28.33333397,1,0,0
-5065.5,555.199707,28.33333397,1,0,0
-5065.42041,539.0913696,28.33333397,0.98802954,0.154264539,0
-5065.42041,586.9086304,-28.33333397,0.98802954,-0.154264539,0
-5065.032227,588.3833618,-28.33333397,0.894229174,-0.447609544,0
-5065.341309,587.4163208,28.33333397,0.98802954,-0.154264539,0
-5046.190918,615.100769,-28.33333397,0.81441915,-0.580276966,0
-5055.381348,602.2015381,28.33333397,0.81441915,-0.580276966,0
-5064.802246,588.8428345,28.33333397,0.894229174,-0.447609544,0
-5037.624512,628.4448853,28.33333397,0.58030647,0.81439817,0
-5047.439453,615.9905396,85,0,0,1
-5056.005859,602.6464233,85,0,0,1
-5065.762207,588.6169434,85,0,0,1
-5066.156738,589.5212402,85,0,0,1
-5066.1875,586.9086304,85,0,0,1
-5066.837891,587.6497803,85,0,0,1
-5066.266602,555.199707,85,0,0,1
-5067.033203,570.800293,85,0,0,1
-5066.071777,538.3501587,85,0,0,1
-5066.91748,538.8579102,85,0,0,1
-5065.762207,537.3831177,85,0,0,1
-5056.005859,523.3535767,85,0,0,1
-5066.156738,536.4787598,85,0,0,1
-5047.439453,510.009491,85,0,0,1
-5044.714844,647.3112183,97,0,0,1
-5051.430176,638.6223755,93,-0.835475564,0.549527645,0
-5060.960449,617.571106,97,0,0,1
-5078.205566,587.8310547,93,-0.894345403,0.447377115,0
-5067.675293,608.8823242,89,-0.894345403,0.447377115,0
-5038,656,93,0,1,0
-5039,656,89,0,1,0
-5045.714844,647.3112183,89,-0.835475564,0.549527645,0
-5059.562988,550.666687,97,0,0,1
-5037,603.333313,93,1,0,0
-5076.808594,573.5932617,97,0,0,1
-5082.671387,490.4593201,93.87759399,0,-0.382574081,0.923924804
-5060.10791,482.9168396,90.75339508,4.18E-05,-0.382683486,0.923879504
-5037,490.4575195,89.87580109,1,0,0
-5037,550.666687,89,1,0,0
-5099.371582,520.9265747,93,-0.974139631,0.225946784,0
-5105.779785,485.7463684,87.92608643,-0.997397542,0.050992925,0.050968632
-5105.234375,493.2870789,87.04850006,-0.993378103,0.114891373,0
-5094.054199,543.8532104,89,-0.974139631,0.225946784,0
-5060.166504,469.124176,72.54247284,0,-0.923879445,0.382683635
-5037,473.124176,72.54247284,1,0,0
-5083.274902,472.2501526,80.08673096,-4.20E-05,-0.923833966,0.382793605
-5037,485.7434998,83.92318726,1,0,0
-5037,479.0768127,77.25652313,1,0,0
-5083.333496,466,21.66666603,0,-1,0
-5060.166504,466,-21.66666603,0,-1,0
-5037,470,21.66666603,1,0,0
-5106.441406,473.1259766,72.54425812,-0.999970019,0,0.007744859
-5106.5,470,-21.66666603,-1,0,0
-5106.5,474,21.66666603,-1,0,0
-5106.382813,479.0797119,77.2594223,-0.999923229,0.008763994,0.008759818
-5083.274902,469.1283264,-72.54659271,0,-0.923774838,-0.382936001
-5060.10791,472.252533,-80.08905792,-9.66E-05,-0.923879504,-0.382683635
-5037,473.124176,-72.54247284,1,0,0
-5037,474,-21.66666603,1,0,0
-5106.382813,475.0834961,-77.26320648,-0.9999699,0.005492993,-0.005487006
-5106.441406,475.9552002,-69.7166214,-0.999922812,0,-0.012421871
-5059.562988,490.4575195,-93.87580109,0,-0.382683456,-0.923879445
-5037,485.7434998,-87.92318726,1,0,0
-5082.671387,482.9191895,-90.75572968,9.63E-05,-0.382437438,-0.923981369
-5037,479.0768127,-77.25652313,1,0,0
-5076.808594,520.9265747,-97,0,0,-1
-5060.960449,564.90448,-97,0,0,-1
-5044.714844,594.6445313,-97,0,0,-1
-5038,603.333313,-97,0,0,-1
-5037,550.666687,-93,1,0,0
-5037,493.2859802,-87.04738617,1,0,0
-5105.234375,490.4616699,-89.87992096,-0.997397542,0.072098501,0
-5094.054199,543.8532104,-93,-0.974139631,0.225946784,0
-5099.371582,520.9265747,-89,-0.974139631,0.225946784,0
-5105.779297,485.7501526,-83.92987823,-0.993377924,0.081285737,-0.08119715
-5067.675293,608.8822632,-93,-0.894345403,0.447377115,0
-5045.714844,647.3112183,-93,-0.835475564,0.549527645,0
-5051.429688,638.6223755,-89,-0.835475564,0.549527645,0
-5078.205566,587.8310547,-89,-0.894345403,0.447377115,0
-5039,656,-93,0,1,0
-5037,603.333313,-89,1,0,0
-5038,656,-89,0,1,0
